timestamp,node_id,round,loss_before,loss_after,accuracy
2026-06-01 19:05:24,node-2,1,2.3050777912139893,2.303771495819092,11.4
2026-06-01 19:05:26,node-0,1,2.300828218460083,2.303957939147949,11.0
2026-06-01 19:05:27,node-1,1,2.302372694015503,2.3026504516601562,14.000000000000002
2026-06-01 19:13:03,node-7,1,2.3021080493927,2.3004326820373535,11.200000000000001
2026-06-01 19:13:07,node-6,1,2.307694673538208,2.3080058097839355,8.6
2026-06-01 19:13:08,node-3,1,2.3040006160736084,2.3052964210510254,9.2
2026-06-01 19:13:09,node-5,1,2.3034865856170654,2.2957794666290283,9.8
2026-06-01 19:13:09,node-8,1,2.304128646850586,2.3143696784973145,7.000000000000001
2026-06-01 19:13:10,node-9,1,2.3015716075897217,2.300297498703003,10.4
2026-06-01 19:13:10,node-4,1,2.3035800457000732,2.3041388988494873,12.8
2026-06-01 19:13:28,node-2,2,2.303771495819092,2.3040149211883545,10.2
2026-06-01 19:13:29,node-0,2,2.303957939147949,2.3054096698760986,10.0
2026-06-01 19:13:29,node-1,2,2.3026504516601562,2.302994728088379,15.6
2026-06-01 19:20:49,node-4,2,2.3041388988494873,2.3052961826324463,12.4
2026-06-01 19:20:59,node-5,2,2.2957794666290283,2.2872440814971924,13.4
2026-06-01 19:21:00,node-9,2,2.300297498703003,2.299302577972412,11.799999999999999
2026-06-01 19:21:00,node-6,2,2.3080058097839355,2.307548761367798,8.6
2026-06-01 19:21:01,node-7,2,2.3004326820373535,2.2981715202331543,11.0
2026-06-01 19:21:01,node-8,2,2.3143696784973145,2.4374806880950928,6.6000000000000005
2026-06-01 19:21:01,node-3,2,2.3052964210510254,2.307100296020508,9.2
2026-06-01 19:21:20,node-1,3,2.302994728088379,2.303631067276001,13.4
2026-06-01 19:21:20,node-2,3,2.3040149211883545,2.308439254760742,9.8
2026-06-01 19:21:20,node-0,3,2.3054096698760986,2.305805206298828,10.2
2026-06-01 19:28:49,node-4,3,2.3052961826324463,2.306283473968506,11.600000000000001
2026-06-01 19:28:50,node-3,3,2.307100296020508,2.308994770050049,9.0
2026-06-01 19:28:55,node-6,3,2.307548761367798,2.307554244995117,8.6
2026-06-01 19:28:55,node-7,3,2.2981715202331543,2.296114206314087,11.4
2026-06-01 19:28:55,node-8,3,2.4374806880950928,3.1169817447662354,8.6
2026-06-01 19:28:56,node-9,3,2.299302577972412,2.298510789871216,11.4
2026-06-01 19:28:56,node-5,3,2.2872440814971924,2.2810845375061035,12.8
2026-06-01 19:29:14,node-1,4,2.303631067276001,2.304340124130249,8.200000000000001
2026-06-01 19:29:15,node-0,4,2.305805206298828,2.3064558506011963,11.0
2026-06-01 19:29:15,node-2,4,2.308439254760742,2.3268227577209473,9.8
2026-06-01 19:36:45,node-3,4,2.308994770050049,2.3123624324798584,9.2
2026-06-01 19:36:48,node-6,4,2.307554244995117,2.30786395072937,8.6
2026-06-01 19:36:49,node-4,4,2.306283473968506,2.30755877494812,12.0
2026-06-01 19:36:50,node-8,4,3.1169817447662354,6.66624641418457,6.800000000000001
2026-06-01 19:36:50,node-7,4,2.296114206314087,2.2940797805786133,12.4
2026-06-01 19:36:51,node-5,4,2.2810845375061035,2.27412486076355,12.6
2026-06-01 19:36:52,node-9,4,2.298510789871216,2.297077178955078,12.2
2026-06-01 19:37:10,node-0,5,2.3064558506011963,2.3062829971313477,10.2
2026-06-01 19:37:10,node-2,5,2.3268227577209473,2.3792619705200195,9.4
2026-06-01 19:37:11,node-1,5,2.304340124130249,2.310882329940796,6.800000000000001
2026-06-01 19:44:30,node-6,5,2.30786395072937,2.3084981441497803,8.6
2026-06-01 19:44:34,node-4,5,2.30755877494812,2.3089919090270996,11.4
2026-06-01 19:44:37,node-7,5,2.2940797805786133,2.292471408843994,12.6
2026-06-01 19:44:39,node-9,5,2.297077178955078,2.295762300491333,10.8
2026-06-01 19:44:40,node-3,5,2.3123624324798584,2.319960594177246,9.2
2026-06-01 19:44:40,node-5,5,2.27412486076355,2.2677724361419678,13.0
2026-06-01 19:44:40,node-8,5,6.66624641418457,18.45404052734375,6.6000000000000005
2026-06-01 19:44:58,node-1,6,2.310882329940796,2.342193841934204,7.6
2026-06-01 19:44:58,node-2,6,2.3792619705200195,2.5761125087738037,10.4
2026-06-01 19:44:58,node-0,6,2.3062829971313477,2.3066022396087646,9.2
2026-06-01 19:52:13,node-9,6,2.295762300491333,2.2944185733795166,11.4
2026-06-01 19:52:25,node-4,6,2.3089919090270996,2.309255838394165,11.4
2026-06-01 19:52:31,node-7,6,2.292471408843994,2.2916226387023926,12.4
2026-06-01 19:52:34,node-8,6,18.45404052734375,35.773712158203125,6.4
2026-06-01 19:52:35,node-3,6,2.319960594177246,2.333361864089966,9.2
2026-06-01 19:52:35,node-5,6,2.2677724361419678,2.26145601272583,12.8
2026-06-01 19:52:35,node-6,6,2.3084981441497803,2.3095803260803223,8.4
2026-06-01 19:52:42,node-0,7,2.3066022396087646,2.3070576190948486,10.0
2026-06-01 19:52:52,node-1,7,2.342193841934204,2.4050474166870117,8.6
2026-06-01 19:52:52,node-2,7,2.5761125087738037,2.927971124649048,10.4
2026-06-01 20:00:20,node-6,7,2.3095803260803223,2.3105976581573486,8.0
2026-06-01 20:00:22,node-7,7,2.2916226387023926,2.291422128677368,11.799999999999999
2026-06-01 20:00:24,node-4,7,2.309255838394165,2.309278964996338,10.8
2026-06-01 20:00:25,node-5,7,2.26145601272583,2.254157543182373,17.0
2026-06-01 20:00:26,node-9,7,2.2944185733795166,2.3006234169006348,11.799999999999999
2026-06-01 20:00:27,node-8,7,35.773712158203125,34.7150764465332,6.800000000000001
2026-06-01 20:00:27,node-3,7,2.333361864089966,2.357938766479492,9.2
2026-06-01 20:00:41,node-1,8,2.4050474166870117,2.550780773162842,7.8
2026-06-01 20:00:45,node-0,8,2.3070576190948486,2.3081650733947754,11.200000000000001
2026-06-01 20:00:45,node-2,8,2.927971124649048,2.9618420600891113,10.4
2026-06-01 20:08:11,node-4,8,2.309278964996338,2.3095338344573975,12.0
2026-06-01 20:08:14,node-5,8,2.254157543182373,2.2467398643493652,19.2
